Timestamp,Direction,Status,Source,Destination,Command,Length,Crc,Data
2019-04-11T18:11:39.598,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:11:39.608,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:12:01.511,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:12:01.631,Received,Valid,0x80,0xE4,0xF0,0xD2,0xD280,0x03FFF0400020157200000000000000000000000E0000000100000000001D4FD6000000000000000000000000000000000000000000000000000000010000000100000000FFF14000201A2F00000000000000000000000C0000000100000000001D5571000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F0EF200000000000000000000000A0000000100000000001D359F000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:12:04.671,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:12:04.691,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:12:04.801,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:12:04.821,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:12:04.901,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:12:05.011,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:12:05.141,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:12:08.636,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:12:08.696,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:12:08.806,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:12:08.826,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:12:38.628,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:12:38.688,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:12:38.798,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:12:38.808,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:12:39.141,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T18:12:39.271,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T18:12:39.602,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:12:39.612,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:13:01.507,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:13:01.637,Received,Valid,0x80,0xE4,0xF0,0xD2,0x7144,0x03FFF04000201ADC00000000000000000000000E0000000100000000001D54C8000000000000000000000000000000000000000000000000000000010000000100000000FFF14000201F9A00000000000000000000000C0000000100000000001D5A65000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F144500000000000000000000000A0000000100000000001D3A8B000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:13:04.677,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:13:04.687,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:13:04.807,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:13:04.827,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:13:04.877,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:13:05.006,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:13:05.126,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:13:08.614,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:13:08.674,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:13:08.784,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:13:08.795,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:13:38.600,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:13:38.662,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:13:38.772,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:13:38.782,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:13:39.112,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T18:13:39.222,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T18:13:39.605,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:14:01.501,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:14:01.631,Received,Valid,0x80,0xE4,0xF0,0xD2,0xDEBB,0x03FFF0400020204500000000000000000000000E0000000100000000001D59B9000000000000000000000000000000000000000000000000000000010000000100000000FFF1400020250500000000000000000000000C0000000100000000001D5F59000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F199700000000000000000000000A0000000100000000001D3F77000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:14:04.681,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:14:04.693,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:14:04.813,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:14:04.833,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:14:04.853,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:14:04.983,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:14:05.093,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:14:08.591,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:14:08.641,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:14:08.753,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:14:08.773,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:14:38.579,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:14:38.629,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:14:38.759,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:14:38.769,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:14:39.090,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
2019-04-11T18:14:39.220,Received,Valid,0xBC,0x80,0xF2,0x13,0xE903,0x0562006201620262036204
2019-04-11T18:14:39.610,Received,Valid,0xBC,0x80,0xF5,0x2C,0xD1C4,0x056200040000000062010400000000620204000000006203040000000062040400000000
2019-04-11T18:14:39.630,Received,Valid,0x80,0xBC,0xF5,0x08,0x1931,
2019-04-11T18:15:01.507,Sent,Acknowledged,0xE4,0x80,0xF0,0x0F,0xAA93,0x03FFF0FFF1FFF2
2019-04-11T18:15:01.637,Received,Valid,0x80,0xE4,0xF0,0xD2,0xC528,0x03FFF040002025AE00000000000000000000000E0000000100000000001D5EAA000000000000000000000000000000000000000000000000000000010000000100000000FFF14000202A7000000000000000000000000C0000000100000000001D644D000000000000000000000000000000000000000000000000000000010000000100000000FFF240001F1EE100000000000000000000000A0000000100000000001D4463000000000000000000000000000000000000000000000000000000010000000100000000
2019-04-11T18:15:04.684,Received,Valid,0xBC,0x80,0xF2,0x12,0xB4F8,0x03F33300F31300F33600
2019-04-11T18:15:04.704,Received,Valid,0x80,0xBC,0xF2,0x0F,0xC63E,0x03F333F313F336
2019-04-11T18:15:04.814,Received,Valid,0xBC,0x80,0xF1,0x0D,0x1344,0x01F3380101
2019-04-11T18:15:04.834,Received,Valid,0x80,0xBC,0xF1,0x0B,0x29BE,0x01F338
2019-04-11T18:15:04.855,Received,Valid,0x80,0xBC,0xF5,0x1A,0x9845,0x03F3330101F3130100F33606000000000000
2019-04-11T18:15:04.968,Received,Valid,0xBC,0x80,0xF1,0x09,0x3F69,0x00
2019-04-11T18:15:05.088,Received,Valid,0xBC,0x80,0xF5,0x08,0x3A12,
2019-04-11T18:15:08.566,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:15:08.616,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:15:08.776,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:15:08.786,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:15:38.551,Received,Valid,0x80,0xBF,0xF2,0x15,0x6C8D,0x04600000600300600200600100
2019-04-11T18:15:38.611,Received,Valid,0xBF,0x80,0xF2,0x11,0x6E21,0x046000600360026001
2019-04-11T18:15:38.771,Received,Valid,0xBF,0x80,0xF5,0x5C,0xE6A9,0x04600006D828C908562260030100600220425347594656575700000000000000000000000000000000000000000000000060012047455F4D4F44554C455F35363232000000000000000000000000000000000000
2019-04-11T18:15:38.791,Received,Valid,0x80,0xBF,0xF5,0x08,0x82ED,
2019-04-11T18:15:39.063,Received,Valid,0x80,0xBC,0xF2,0x18,0xA8EA,0x05620000620100620200620300620400
